,epoch,dot_p_b_corr,dot_p_b_org
0,0,0.01849028919150014,0.01849028919150014
1,1,0.24730328061611445,0.24730328061611445
2,2,0.2614946797413441,0.2614946797413441
3,4,0.29844576760985364,0.29844576760985364
4,6,0.3193138132210132,0.3193138132210132
5,8,0.33468475045285556,0.33468475045285556
6,10,0.3487561264897,0.3487561264897
7,12,0.3589434132177421,0.3589434132177421
8,14,0.3662557938487547,0.3662557938487547
9,16,0.36867781166658947,0.36867781166658947
10,18,0.3707730492399378,0.3707730492399378
11,20,0.37050099577378026,0.37050099577378026
12,25,0.3706249380266914,0.3706249380266914
13,30,0.37052894311770623,0.37052894311770623
14,35,0.3692715612760117,0.3692715612760117
15,40,0.37918990045976325,0.37918990045976325
16,45,0.3846406738409684,0.3846406738409684
17,50,0.3805563067085158,0.3805563067085158
18,55,0.385946450269673,0.385946450269673
19,60,0.38838908303275527,0.38838908303275527
20,65,0.388738704354655,0.388738704354655
21,70,0.3893912292101843,0.3893912292101843
22,75,0.3920046752731573,0.3920046752731573
23,80,0.38835432155928684,0.38835432155928684
24,85,0.39020876625841217,0.39020876625841217
25,90,0.3968408724365259,0.3968408724365259
26,95,0.3964405341548668,0.3964405341548668
27,100,0.3927548816596489,0.3927548816596489
