epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,19.663333333333334,57.30166666666666,59.51
1,23.474999999999998,76.85166666666666,77.82
2,26.536666666666665,92.35333333333332,92.94
4,27.16166666666667,95.21,95.66
6,27.313333333333333,95.47,95.75
8,27.431666666666665,95.28333333333333,95.3
10,27.558333333333334,95.12333333333333,95.35
12,27.711666666666666,94.86,95.28999999999999
14,27.75166666666667,93.57666666666667,93.8
16,27.715,92.30166666666668,92.44
18,27.87,91.88333333333333,92.17999999999999
20,27.834999999999997,90.725,90.86
25,27.743333333333332,88.625,89.25
30,27.52166666666667,87.38833333333334,87.47
35,27.134999999999998,84.62666666666667,85.36
40,26.384999999999998,79.41666666666667,80.22
45,26.426666666666666,79.29166666666667,79.49000000000001
50,26.961666666666666,81.66833333333334,81.32000000000001
55,26.38,77.05333333333333,77.36
60,26.596666666666668,80.41166666666668,80.08
65,26.111666666666665,77.88000000000001,78.24
70,25.346666666666668,74.00333333333333,74.11999999999999
75,25.47,73.11333333333333,73.3
80,25.038333333333334,71.86833333333334,72.04
85,25.066666666666666,73.23166666666665,73.79
90,24.861666666666668,70.59166666666667,71.41
95,24.525,71.64500000000001,72.2
100,24.163333333333334,70.08,71.03
105,24.343333333333334,70.32833333333333,70.85000000000001
110,23.823333333333334,67.48666666666666,68.33
115,24.55,68.89999999999999,70.12
120,24.60833333333333,66.81,67.89
125,24.685000000000002,68.805,69.8
130,24.741666666666667,68.07,68.75
135,24.793333333333333,66.92333333333333,67.82000000000001
140,25.088333333333335,64.18666666666667,65.14
145,24.776666666666667,65.815,66.86
150,24.878333333333334,64.94666666666666,65.12
155,24.87,65.56333333333333,66.31
160,24.893333333333334,67.545,67.49000000000001
165,25.230000000000004,64.28666666666668,64.81
170,25.83,62.88333333333333,62.970000000000006
175,25.711666666666666,62.61333333333333,62.949999999999996
180,25.868333333333332,61.523333333333326,61.94
185,25.733333333333334,60.663333333333334,60.870000000000005
190,25.816666666666666,61.25833333333334,61.28
195,25.83,59.62,59.84
200,25.916666666666664,60.001666666666665,60.029999999999994
205,26.151666666666667,58.089999999999996,58.14
210,25.493333333333336,58.995,58.98
215,25.674999999999997,59.41499999999999,60.089999999999996
220,25.89166666666667,59.196666666666665,60.040000000000006
225,25.736666666666668,58.19,59.27
230,25.96333333333333,58.565,59.78
235,26.155,58.79333333333333,59.919999999999995
240,26.57,58.120000000000005,59.25
245,26.450000000000003,56.615,56.67
250,26.25,56.79,57.08
255,26.588333333333335,57.84666666666667,58.25
260,26.816666666666666,57.68333333333333,58.4
265,26.498333333333335,55.75333333333333,55.730000000000004
270,27.026666666666664,56.891666666666666,56.88999999999999
275,26.85,56.75333333333333,57.14
280,26.810000000000002,55.52166666666667,55.489999999999995
285,26.893333333333334,55.90833333333334,55.50000000000001
290,26.615,55.28666666666666,56.13
295,27.206666666666667,56.67666666666666,56.43
300,26.779999999999998,56.87833333333333,56.79
305,26.711666666666666,56.818333333333335,56.65
310,26.721666666666664,58.4,58.14
315,26.953333333333333,57.01833333333334,56.93
320,26.97,58.73666666666667,59.830000000000005
325,27.30166666666667,58.88333333333333,59.68
330,27.29666666666667,58.91166666666666,59.11
335,27.16,59.53166666666667,59.88
340,26.985,57.79333333333333,58.46
345,27.566666666666666,58.209999999999994,58.84
350,27.431666666666665,59.01,59.61
355,27.346666666666668,58.521666666666675,59.11
360,27.313333333333333,58.958333333333336,59.36
365,27.345000000000002,58.861666666666665,59.050000000000004
370,27.493333333333332,59.20833333333333,59.519999999999996
375,26.998333333333335,58.78666666666666,59.39
380,27.536666666666665,59.361666666666665,59.75
385,27.371666666666666,59.46666666666667,60.3
390,27.331666666666663,60.39,60.370000000000005
395,27.258333333333333,58.96,59.27
400,27.46666666666667,59.50333333333333,58.98
405,27.686666666666664,59.865,60.08
410,27.725,58.23833333333334,58.26
415,28.19833333333333,57.92,58.02
420,28.333333333333332,58.91333333333333,59.0
425,28.27,58.35666666666667,58.85
430,28.636666666666667,59.31999999999999,59.56
435,28.551666666666662,58.43000000000001,58.77
440,28.788333333333334,58.62166666666667,57.93000000000001
445,28.738333333333333,59.27,58.91
450,28.598333333333333,57.775,57.940000000000005
455,28.935,58.91499999999999,58.77
460,28.526666666666667,59.458333333333336,59.41
465,28.431666666666665,58.93333333333334,59.14
470,28.681666666666665,59.468333333333334,59.709999999999994
475,28.494999999999997,59.653333333333336,59.589999999999996
480,28.88,58.43833333333334,58.77
485,28.88,58.79333333333333,59.27
490,29.215000000000003,57.940000000000005,58.17
495,28.971666666666668,57.858333333333334,58.32000000000001
500,28.796666666666663,58.39333333333333,59.07
